,createdAt,platformCode,channelCode,marketingInvestment,impressions,clicks,visits,conversions,deliveries,revenue
878,2020-02-11,AdWords,adwords_sea,65.66,511.0,30.0,50.0,1.0,1.0,1755.0
879,2020-02-11,FacebookBusinessAdsManager,facebook,173.72,6144.0,670.0,0.0,0.0,0.0,
880,2020-02-11,FirmyCz,zbozi,80.54,589.0,4.0,2.0,0.0,0.0,
881,2020-02-11,HeurekaCz,heureka,192.1,0.0,51.0,57.0,4.0,4.0,2379.0
882,2020-02-11,Not tracked,notset,0.0,0.0,0.0,0.0,17.0,15.0,
883,2020-02-11,RtbHouse,rtbhouse,1986.95,22186.0,578.0,392.0,3.0,3.0,29187.0
884,2020-02-11,Silverpop,emailing,1379.31,0.0,0.0,1353.0,20.0,20.0,65106.0
885,2020-02-11,Sklik,sklik_bra,71.0,159.0,106.0,116.0,9.0,9.0,23965.0
886,2020-02-11,Sklik,sklik_pla,285.7,3409.0,59.0,59.0,0.0,0.0,
887,2020-02-11,Sklik,sklik_rem,307.4,14292.0,99.0,104.0,1.0,1.0,21397.0
888,2020-02-11,Sklik,sklik_sea,189.97,946.0,83.0,84.0,0.0,0.0,
889,2020-02-11,ZboziCz,zbozi,460.58,2803.0,52.0,42.0,0.0,0.0,
890,2020-02-11,unpaid,direct,0.0,0.0,0.0,538.0,12.0,11.0,
891,2020-02-11,unpaid,facebook,0.0,0.0,0.0,207.0,2.0,2.0,
892,2020-02-11,unpaid,internal,0.0,0.0,0.0,146.0,0.0,0.0,
893,2020-02-11,unpaid,notset,0.0,0.0,0.0,19.0,0.0,0.0,
894,2020-02-11,unpaid,organic,0.0,0.0,0.0,779.0,15.0,15.0,
895,2020-02-11,unpaid,referral,0.0,0.0,0.0,119.0,1.0,1.0,
896,2020-02-12,AdWords,adwords_bra,152.61,430.0,237.0,281.0,11.0,11.0,44999.0
897,2020-02-12,AdWords,adwords_pla,11324.92,202560.0,2488.0,2568.0,33.0,31.0,65628.0
898,2020-02-12,AdWords,adwords_rem,880.08,19820.0,220.0,263.0,2.0,2.0,2991.0
899,2020-02-12,AdWords,adwords_sea,104.08,523.0,37.0,56.0,1.0,1.0,2225.0
900,2020-02-12,FacebookBusinessAdsManager,facebook,273.32,15714.0,470.0,0.0,0.0,0.0,
901,2020-02-12,FirmyCz,zbozi,80.54,589.0,3.0,1.0,0.0,0.0,
902,2020-02-12,HeurekaCz,heureka,93.7,0.0,33.0,55.0,1.0,1.0,328.0
903,2020-02-12,Not tracked,notset,0.0,0.0,0.0,0.0,13.0,13.0,
904,2020-02-12,RtbHouse,rtbhouse,1918.06,22884.0,537.0,412.0,5.0,4.0,12165.0
905,2020-02-12,Silverpop,emailing,1379.31,0.0,0.0,1365.0,18.0,18.0,43604.0
906,2020-02-12,Sklik,sklik_bra,69.7,188.0,119.0,127.0,5.0,4.0,22320.0
907,2020-02-12,Sklik,sklik_pla,169.9,3058.0,39.0,41.0,0.0,0.0,
908,2020-02-12,Sklik,sklik_rem,315.1,15267.0,107.0,114.0,0.0,0.0,
909,2020-02-12,Sklik,sklik_sea,159.98000000000002,927.0,71.0,66.0,0.0,0.0,
910,2020-02-12,ZboziCz,zbozi,776.45,2824.0,78.0,58.0,0.0,0.0,
911,2020-02-12,unpaid,direct,0.0,0.0,0.0,632.0,13.0,13.0,
912,2020-02-12,unpaid,facebook,0.0,0.0,0.0,100.0,1.0,1.0,
913,2020-02-12,unpaid,internal,0.0,0.0,0.0,144.0,0.0,0.0,
914,2020-02-12,unpaid,notset,0.0,0.0,0.0,24.0,1.0,1.0,
915,2020-02-12,unpaid,organic,0.0,0.0,0.0,743.0,10.0,10.0,
916,2020-02-12,unpaid,referral,0.0,0.0,0.0,103.0,0.0,0.0,
917,2020-02-13,AdWords,adwords_bra,88.04,367.0,207.0,239.0,9.0,8.0,29814.0
918,2020-02-13,AdWords,adwords_pla,8507.55,177031.0,2117.0,2240.0,31.0,31.0,61241.0
919,2020-02-13,AdWords,adwords_rem,889.73,24517.0,267.0,282.0,2.0,2.0,1194.0
920,2020-02-13,AdWords,adwords_sea,52.74,509.0,20.0,38.0,1.0,1.0,958.0
921,2020-02-13,FacebookBusinessAdsManager,facebook,146.58,3768.0,352.0,0.0,0.0,0.0,
922,2020-02-13,FirmyCz,zbozi,80.54,589.0,4.0,4.0,0.0,0.0,
923,2020-02-13,HeurekaCz,heureka,161.29999999999998,0.0,44.0,53.0,1.0,1.0,1206.0
924,2020-02-13,Not tracked,notset,0.0,0.0,0.0,0.0,16.0,15.0,
925,2020-02-13,RtbHouse,rtbhouse,1984.07,35766.0,971.0,635.0,6.0,5.0,22941.0
926,2020-02-13,Silverpop,emailing,1379.31,0.0,0.0,1184.0,12.0,12.0,43431.0
927,2020-02-13,Sklik,sklik_bra,72.9,165.0,112.0,123.0,5.0,5.0,26644.0
928,2020-02-13,Sklik,sklik_pla,219.8,2620.0,44.0,53.0,0.0,0.0,
929,2020-02-13,Sklik,sklik_rem,384.8,14910.0,123.0,118.0,1.0,0.0,912.0
930,2020-02-13,Sklik,sklik_sea,165.8,1035.0,71.0,64.0,0.0,0.0,
931,2020-02-13,ZboziCz,zbozi,483.16,2567.0,76.0,62.0,1.0,1.0,234.0
932,2020-02-13,unpaid,direct,0.0,0.0,0.0,567.0,9.0,8.0,
933,2020-02-13,unpaid,facebook,0.0,0.0,0.0,34.0,0.0,0.0,
934,2020-02-13,unpaid,internal,0.0,0.0,0.0,137.0,0.0,0.0,
935,2020-02-13,unpaid,notset,0.0,0.0,0.0,19.0,0.0,0.0,
936,2020-02-13,unpaid,organic,0.0,0.0,0.0,652.0,4.0,4.0,
937,2020-02-13,unpaid,referral,0.0,0.0,0.0,104.0,0.0,0.0,
938,2020-02-14,AdWords,adwords_bra,95.84,346.0,173.0,215.0,7.0,7.0,37100.0
939,2020-02-14,AdWords,adwords_pla,6912.21,139152.0,1812.0,1918.0,21.0,21.0,47548.0
940,2020-02-14,AdWords,adwords_rem,748.81,22674.0,216.0,230.0,3.0,3.0,4952.0
941,2020-02-14,AdWords,adwords_sea,51.66,440.0,24.0,36.0,1.0,1.0,270.0
942,2020-02-14,FacebookBusinessAdsManager,facebook,200.0,2725.0,72.0,0.0,0.0,0.0,
943,2020-02-14,FirmyCz,zbozi,80.54,588.0,3.0,2.0,0.0,0.0,
944,2020-02-14,HeurekaCz,heureka,71.5,0.0,21.0,35.0,3.0,3.0,11085.0
945,2020-02-14,Not tracked,notset,0.0,0.0,0.0,0.0,20.0,17.0,
946,2020-02-14,RtbHouse,rtbhouse,4672.51,35676.0,852.0,609.0,7.0,7.0,58595.0
947,2020-02-14,Silverpop,emailing,1379.31,0.0,0.0,1330.0,17.0,17.0,106044.0
948,2020-02-14,Sklik,sklik_bra,52.8,126.0,93.0,107.0,5.0,5.0,13971.0
949,2020-02-14,Sklik,sklik_pla,168.3,2648.0,39.0,41.0,1.0,1.0,855.0
950,2020-02-14,Sklik,sklik_rem,288.40000000000003,13309.0,92.0,99.0,2.0,2.0,8997.0
951,2020-02-14,Sklik,sklik_sea,159.41,913.0,58.0,58.0,0.0,0.0,
952,2020-02-14,ZboziCz,zbozi,427.26,2420.0,62.0,54.0,0.0,0.0,
953,2020-02-14,unpaid,direct,0.0,0.0,0.0,500.0,6.0,6.0,
954,2020-02-14,unpaid,facebook,0.0,0.0,0.0,61.0,1.0,1.0,
955,2020-02-14,unpaid,internal,0.0,0.0,0.0,122.0,0.0,0.0,
956,2020-02-14,unpaid,notset,0.0,0.0,0.0,16.0,1.0,1.0,
957,2020-02-14,unpaid,organic,0.0,0.0,0.0,593.0,6.0,5.0,
958,2020-02-14,unpaid,referral,0.0,0.0,0.0,84.0,0.0,0.0,
959,2020-02-15,AdWords,adwords_bra,40.05,292.0,132.0,148.0,4.0,4.0,10132.0
960,2020-02-15,AdWords,adwords_dsa,0.0,0.0,0.0,2.0,0.0,0.0,
961,2020-02-15,AdWords,adwords_pla,5634.59,124348.0,1652.0,1700.0,16.0,16.0,18036.0
962,2020-02-15,AdWords,adwords_rem,892.3,20831.0,256.0,268.0,5.0,5.0,19349.0
963,2020-02-15,AdWords,adwords_sea,27.17,321.0,15.0,28.0,0.0,0.0,
964,2020-02-15,FirmyCz,zbozi,80.54,589.0,3.0,1.0,0.0,0.0,
965,2020-02-15,HeurekaCz,heureka,118.00000000000004,0.0,29.0,37.0,0.0,0.0,
966,2020-02-15,Not tracked,notset,0.0,0.0,0.0,0.0,7.0,7.0,
967,2020-02-15,RtbHouse,rtbhouse,579.72,25645.0,695.0,510.0,2.0,1.0,5333.0
968,2020-02-15,Silverpop,emailing,1379.31,0.0,0.0,1193.0,24.0,24.0,49229.0
969,2020-02-15,Sklik,sklik_bra,58.2,119.0,89.0,104.0,3.0,3.0,30244.0
970,2020-02-15,Sklik,sklik_pla,123.8,1454.0,35.0,35.0,0.0,0.0,
971,2020-02-15,Sklik,sklik_rem,305.2,10644.0,90.0,92.0,2.0,2.0,3835.0
972,2020-02-15,Sklik,sklik_sea,116.09,734.0,58.0,55.0,0.0,0.0,
973,2020-02-15,ZboziCz,zbozi,453.65,2180.0,54.0,39.0,2.0,2.0,3646.0
974,2020-02-15,unpaid,direct,0.0,0.0,0.0,436.0,5.0,5.0,
975,2020-02-15,unpaid,display,0.0,0.0,0.0,1.0,0.0,0.0,
976,2020-02-15,unpaid,facebook,0.0,0.0,0.0,44.0,0.0,0.0,
977,2020-02-15,unpaid,internal,0.0,0.0,0.0,120.0,0.0,0.0,
978,2020-02-15,unpaid,notset,0.0,0.0,0.0,15.0,0.0,0.0,
979,2020-02-15,unpaid,organic,0.0,0.0,0.0,523.0,3.0,2.0,
980,2020-02-15,unpaid,referral,0.0,0.0,0.0,86.0,2.0,2.0,
981,2020-02-16,AdWords,adwords_bra,48.79,336.0,170.0,207.0,8.0,6.0,19599.0
982,2020-02-16,AdWords,adwords_dsa,0.0,0.0,0.0,4.0,0.0,0.0,
983,2020-02-16,AdWords,adwords_pla,9000.3,158447.0,2346.0,2399.0,27.0,27.0,58265.0
984,2020-02-16,AdWords,adwords_rem,939.04,23522.0,255.0,281.0,4.0,4.0,4042.0
985,2020-02-16,AdWords,adwords_sea,56.8,511.0,28.0,43.0,0.0,0.0,
986,2020-02-16,FirmyCz,zbozi,80.54,589.0,4.0,0.0,0.0,0.0,
987,2020-02-16,HeurekaCz,heureka,115.10000000000002,0.0,35.0,45.0,1.0,1.0,93.0
988,2020-02-16,Not tracked,notset,0.0,0.0,0.0,0.0,16.0,16.0,
989,2020-02-16,RtbHouse,rtbhouse,2315.81,32785.0,929.0,640.0,6.0,4.0,25016.0
990,2020-02-16,Silverpop,emailing,1379.31,0.0,0.0,578.0,21.0,20.0,92938.0
991,2020-02-16,Sklik,sklik_bra,62.42,155.0,109.0,132.0,7.0,6.0,8649.0
992,2020-02-16,Sklik,sklik_pla,170.3,2119.0,46.0,49.0,1.0,1.0,1115.0
993,2020-02-16,Sklik,sklik_rem,268.1,10824.0,87.0,99.0,2.0,2.0,5405.0
994,2020-02-16,Sklik,sklik_sea,149.51999999999998,916.0,77.0,80.0,0.0,0.0,
995,2020-02-16,ZboziCz,zbozi,586.96,2897.0,73.0,44.0,0.0,0.0,
996,2020-02-16,unpaid,direct,0.0,0.0,0.0,469.0,9.0,9.0,
997,2020-02-16,unpaid,display,0.0,0.0,0.0,1.0,0.0,0.0,
998,2020-02-16,unpaid,facebook,0.0,0.0,0.0,40.0,0.0,0.0,
999,2020-02-16,unpaid,internal,0.0,0.0,0.0,132.0,1.0,1.0,
1000,2020-02-16,unpaid,notset,0.0,0.0,0.0,29.0,0.0,0.0,
1001,2020-02-16,unpaid,organic,0.0,0.0,0.0,673.0,9.0,9.0,
1002,2020-02-16,unpaid,referral,0.0,0.0,0.0,102.0,0.0,0.0,
1003,2020-02-17,AdWords,adwords_bra,118.75,471.0,218.0,258.0,8.0,8.0,19225.0
1004,2020-02-17,AdWords,adwords_dsa,0.0,0.0,0.0,2.0,0.0,0.0,
1005,2020-02-17,AdWords,adwords_pla,8988.86,180603.0,2199.0,2301.0,37.0,36.0,46005.0
1006,2020-02-17,AdWords,adwords_rem,887.85,34640.0,270.0,295.0,1.0,1.0,1421.0
1007,2020-02-17,AdWords,adwords_sea,52.64,532.0,25.0,43.0,0.0,0.0,
1008,2020-02-17,Bing,bing,0.0,0.0,0.0,1.0,0.0,0.0,
1009,2020-02-17,FacebookBusinessAdsManager,facebook,33.85,4648.0,11.0,0.0,0.0,0.0,
1010,2020-02-17,FirmyCz,zbozi,80.54,653.0,4.0,0.0,0.0,0.0,
1011,2020-02-17,HeurekaCz,heureka,136.70000000000002,0.0,37.0,58.0,1.0,1.0,246.0
1012,2020-02-17,Not tracked,notset,0.0,0.0,0.0,0.0,20.0,20.0,
1013,2020-02-17,RtbHouse,rtbhouse,2485.44,41472.0,838.0,600.0,3.0,3.0,29028.0
1014,2020-02-17,Silverpop,emailing,1379.31,0.0,0.0,2003.0,45.0,44.0,80754.0
1015,2020-02-17,Sklik,sklik_bra,63.1,202.0,121.0,135.0,8.0,8.0,15327.0
1016,2020-02-17,Sklik,sklik_pla,126.2,2335.0,44.0,49.0,3.0,3.0,8763.0
1017,2020-02-17,Sklik,sklik_rem,262.4,12878.0,82.0,87.0,1.0,1.0,1928.0
1018,2020-02-17,Sklik,sklik_sea,211.27,1017.0,89.0,91.0,1.0,1.0,1540.0
1019,2020-02-17,ZboziCz,zbozi,532.96,2762.0,65.0,55.0,0.0,0.0,
1020,2020-02-17,unpaid,direct,0.0,0.0,0.0,649.0,12.0,12.0,
1021,2020-02-17,unpaid,facebook,0.0,0.0,0.0,37.0,2.0,2.0,
1022,2020-02-17,unpaid,internal,0.0,0.0,0.0,124.0,0.0,0.0,
1023,2020-02-17,unpaid,notset,0.0,0.0,0.0,48.0,1.0,1.0,
1024,2020-02-17,unpaid,organic,0.0,0.0,0.0,790.0,12.0,11.0,
1025,2020-02-17,unpaid,referral,0.0,0.0,0.0,108.0,0.0,0.0,
1026,2020-02-18,AdWords,adwords_bra,128.57,449.0,228.0,266.0,10.0,9.0,51617.0
1027,2020-02-18,AdWords,adwords_dsa,0.0,0.0,0.0,1.0,0.0,0.0,
1028,2020-02-18,AdWords,adwords_pla,10999.35,216307.0,2531.0,2585.0,31.0,31.0,38291.0
1029,2020-02-18,AdWords,adwords_rem,897.65,25657.0,206.0,215.0,1.0,1.0,1066.0
1030,2020-02-18,AdWords,adwords_sea,55.89,607.0,27.0,46.0,0.0,0.0,
1031,2020-02-18,FacebookBusinessAdsManager,facebook,47.02,5920.0,13.0,0.0,0.0,0.0,
1032,2020-02-18,FirmyCz,zbozi,80.54,653.0,3.0,1.0,0.0,0.0,
1033,2020-02-18,HeurekaCz,heureka,193.20000000000005,0.0,51.0,60.0,1.0,1.0,159.0
1034,2020-02-18,Not tracked,notset,0.0,0.0,0.0,0.0,15.0,14.0,
1035,2020-02-18,RtbHouse,rtbhouse,1667.68,37283.0,783.0,556.0,3.0,2.0,12508.0
1036,2020-02-18,Silverpop,emailing,1379.31,0.0,0.0,1405.0,23.0,23.0,35635.0
1037,2020-02-18,Sklik,sklik_bra,59.8,204.0,112.0,132.0,6.0,5.0,31595.0
1038,2020-02-18,Sklik,sklik_pla,79.7,2001.0,27.0,23.0,0.0,0.0,
1039,2020-02-18,Sklik,sklik_rem,368.8,13813.0,109.0,118.0,0.0,0.0,
1040,2020-02-18,Sklik,sklik_sea,200.24,927.0,77.0,77.0,1.0,1.0,1181.0
1041,2020-02-18,ZboziCz,zbozi,464.16,2850.0,65.0,50.0,0.0,0.0,
1042,2020-02-18,unpaid,direct,0.0,0.0,0.0,567.0,10.0,10.0,
1043,2020-02-18,unpaid,facebook,0.0,0.0,0.0,16.0,1.0,1.0,
1044,2020-02-18,unpaid,internal,0.0,0.0,0.0,129.0,0.0,0.0,
1045,2020-02-18,unpaid,notset,0.0,0.0,0.0,28.0,0.0,0.0,
1046,2020-02-18,unpaid,organic,0.0,0.0,0.0,789.0,18.0,16.0,
1047,2020-02-18,unpaid,referral,0.0,0.0,0.0,93.0,2.0,2.0,
1048,2020-02-19,AdWords,adwords_bra,143.87,484.0,238.0,258.0,10.0,9.0,16219.0
1049,2020-02-19,AdWords,adwords_pla,13344.03,240605.0,2882.0,2916.0,24.0,24.0,44245.0
1050,2020-02-19,AdWords,adwords_rem,867.03,24627.0,234.0,245.0,1.0,1.0,5001.0
1051,2020-02-19,AdWords,adwords_sea,46.23,457.0,23.0,35.0,0.0,0.0,
1052,2020-02-19,Adform,adform_prospecting,0.0,0.0,1.0,1.0,0.0,0.0,
1053,2020-02-19,FacebookBusinessAdsManager,facebook,106.01,6415.0,32.0,0.0,0.0,0.0,
1054,2020-02-19,FirmyCz,zbozi,80.54,653.0,4.0,0.0,0.0,0.0,
1055,2020-02-19,HeurekaCz,heureka,111.4,0.0,26.0,56.0,0.0,0.0,644.0
1056,2020-02-19,Not tracked,notset,0.0,0.0,0.0,0.0,21.0,17.0,
1057,2020-02-19,RtbHouse,rtbhouse,2268.55,40911.0,887.0,627.0,5.0,5.0,18409.0
1058,2020-02-19,Silverpop,emailing,1379.31,0.0,0.0,1602.0,25.0,25.0,50655.0
1059,2020-02-19,Sklik,notset,0.0,0.0,0.0,1.0,0.0,0.0,
1060,2020-02-19,Sklik,sklik_bra,84.8,205.0,144.0,147.0,7.0,6.0,25824.0
1061,2020-02-19,Sklik,sklik_pla,104.7,1702.0,36.0,36.0,1.0,1.0,969.0
1062,2020-02-19,Sklik,sklik_rem,357.79999999999995,13575.0,105.0,113.0,1.0,1.0,3537.0
1063,2020-02-19,Sklik,sklik_sea,176.46,885.0,78.0,76.0,0.0,0.0,
1064,2020-02-19,ZboziCz,zbozi,645.41,2824.0,59.0,52.0,0.0,0.0,
1065,2020-02-19,unpaid,direct,0.0,0.0,0.0,610.0,6.0,6.0,
1066,2020-02-19,unpaid,display,0.0,0.0,0.0,1.0,0.0,0.0,
1067,2020-02-19,unpaid,facebook,0.0,0.0,0.0,19.0,1.0,0.0,
1068,2020-02-19,unpaid,internal,0.0,0.0,0.0,153.0,0.0,0.0,
1069,2020-02-19,unpaid,notset,0.0,0.0,0.0,34.0,1.0,1.0,
1070,2020-02-19,unpaid,organic,0.0,0.0,0.0,743.0,5.0,5.0,
1071,2020-02-19,unpaid,referral,0.0,0.0,0.0,83.0,1.0,1.0,
1072,2020-02-20,AdWords,adwords_bra,101.15,461.0,240.0,282.0,7.0,7.0,14301.0
1073,2020-02-20,AdWords,adwords_dsa,0.0,0.0,0.0,2.0,0.0,0.0,
1074,2020-02-20,AdWords,adwords_pla,10627.79,196417.0,2541.0,2662.0,36.0,36.0,65471.0
1075,2020-02-20,AdWords,adwords_rem,822.63,24097.0,216.0,234.0,2.0,2.0,13183.0
1076,2020-02-20,AdWords,adwords_sea,67.86,541.0,26.0,40.0,0.0,0.0,
1077,2020-02-20,FacebookBusinessAdsManager,facebook,178.59,11277.0,43.0,0.0,0.0,0.0,
1078,2020-02-20,FirmyCz,zbozi,80.54,653.0,4.0,3.0,0.0,0.0,
1079,2020-02-20,HeurekaCz,heureka,125.59999999999998,0.0,40.0,55.0,2.0,2.0,2510.0
1080,2020-02-20,Not tracked,notset,0.0,0.0,0.0,0.0,21.0,21.0,
1081,2020-02-20,RtbHouse,rtbhouse,1708.13,43156.0,948.0,648.0,9.0,8.0,15212.0
1082,2020-02-20,Silverpop,emailing,1379.31,0.0,0.0,1355.0,26.0,26.0,89333.0
1083,2020-02-20,Sklik,sklik_bra,51.8,140.0,91.0,108.0,4.0,4.0,15931.0
1084,2020-02-20,Sklik,sklik_pla,96.4,1974.0,34.0,38.0,1.0,1.0,1794.0
1085,2020-02-20,Sklik,sklik_rem,364.4,13302.0,109.0,109.0,0.0,0.0,
1086,2020-02-20,Sklik,sklik_sea,202.64,889.0,73.0,75.0,0.0,0.0,
1087,2020-02-20,ZboziCz,zbozi,590.89,2643.0,81.0,49.0,1.0,1.0,257.0
1088,2020-02-20,unpaid,direct,0.0,0.0,0.0,581.0,11.0,10.0,
1089,2020-02-20,unpaid,facebook,0.0,0.0,0.0,63.0,0.0,0.0,
1090,2020-02-20,unpaid,internal,0.0,0.0,0.0,144.0,0.0,0.0,
1091,2020-02-20,unpaid,notset,0.0,0.0,0.0,34.0,0.0,0.0,
1092,2020-02-20,unpaid,organic,0.0,0.0,0.0,702.0,19.0,17.0,
1093,2020-02-20,unpaid,referral,0.0,0.0,0.0,93.0,1.0,1.0,
1094,2020-02-21,AdWords,adwords_bra,157.1,373.0,209.0,226.0,6.0,6.0,48104.0
1095,2020-02-21,AdWords,adwords_dsa,0.0,0.0,0.0,2.0,0.0,0.0,
1096,2020-02-21,AdWords,adwords_pla,7942.129999999999,166211.0,2012.0,2109.0,18.0,18.0,24752.0
1097,2020-02-21,AdWords,adwords_rem,822.14,21571.0,224.0,251.0,3.0,3.0,3006.0
1098,2020-02-21,AdWords,adwords_sea,84.39999999999999,510.0,42.0,55.0,0.0,0.0,
1099,2020-02-21,FacebookBusinessAdsManager,facebook,287.42,12933.0,82.0,0.0,0.0,0.0,
1100,2020-02-21,FirmyCz,zbozi,80.54,653.0,3.0,1.0,0.0,0.0,
1101,2020-02-21,HeurekaCz,heureka,124.89999999999998,0.0,31.0,39.0,1.0,1.0,328.0
1102,2020-02-21,Not tracked,notset,0.0,0.0,0.0,0.0,17.0,17.0,
1103,2020-02-21,RtbHouse,rtbhouse,1303.78,41010.0,1029.0,649.0,1.0,1.0,593.0
1104,2020-02-21,Silverpop,emailing,1379.31,0.0,0.0,1574.0,23.0,21.0,83330.0
1105,2020-02-21,Sklik,sklik_bra,57.8,147.0,100.0,115.0,5.0,4.0,11809.0
1106,2020-02-21,Sklik,sklik_pla,91.3,1755.0,37.0,40.0,0.0,0.0,
1107,2020-02-21,Sklik,sklik_rem,0.0,0.0,0.0,92.0,0.0,0.0,
1108,2020-02-21,Sklik,sklik_sea,148.5,741.0,57.0,63.0,0.0,0.0,
1109,2020-02-21,ZboziCz,zbozi,330.09,2581.0,40.0,31.0,0.0,0.0,
1110,2020-02-21,unpaid,direct,0.0,0.0,0.0,586.0,6.0,6.0,
1111,2020-02-21,unpaid,display,0.0,0.0,0.0,1.0,0.0,0.0,
1112,2020-02-21,unpaid,facebook,0.0,0.0,0.0,69.0,0.0,0.0,
1113,2020-02-21,unpaid,internal,0.0,0.0,0.0,130.0,1.0,1.0,
1114,2020-02-21,unpaid,notset,0.0,0.0,0.0,20.0,1.0,1.0,
1115,2020-02-21,unpaid,organic,0.0,0.0,0.0,673.0,6.0,5.0,
1116,2020-02-21,unpaid,referral,0.0,0.0,0.0,93.0,2.0,2.0,
1117,2020-02-22,AdWords,adwords_bra,61.32,249.0,124.0,150.0,6.0,5.0,22959.0
1118,2020-02-22,AdWords,adwords_dsa,0.0,0.0,0.0,1.0,0.0,0.0,
1119,2020-02-22,AdWords,adwords_pla,6036.66,128989.0,1721.0,1772.0,13.0,13.0,14690.0
1120,2020-02-22,AdWords,adwords_rem,800.64,23399.0,224.0,265.0,3.0,3.0,6920.0
1121,2020-02-22,AdWords,adwords_sea,64.61,346.0,28.0,33.0,0.0,0.0,
1122,2020-02-22,FacebookBusinessAdsManager,facebook,278.14,14219.0,99.0,0.0,0.0,0.0,
1123,2020-02-22,FirmyCz,zbozi,80.54,653.0,4.0,1.0,0.0,0.0,
1124,2020-02-22,HeurekaCz,heureka,131.60000000000002,0.0,32.0,38.0,0.0,0.0,
1125,2020-02-22,Not tracked,notset,0.0,0.0,0.0,0.0,4.0,3.0,
1126,2020-02-22,RtbHouse,rtbhouse,1016.95,26117.0,738.0,461.0,4.0,4.0,8540.0
1127,2020-02-22,Silverpop,emailing,1379.31,0.0,0.0,1044.0,15.0,13.0,45604.0
1128,2020-02-22,Sklik,sklik_bra,58.5,124.0,83.0,97.0,5.0,5.0,12702.0
1129,2020-02-22,Sklik,sklik_pla,99.4,1430.0,32.0,35.0,0.0,0.0,
1130,2020-02-22,Sklik,sklik_rem,348.6,11863.0,108.0,116.0,1.0,1.0,2440.0
1131,2020-02-22,Sklik,sklik_sea,134.22,544.0,52.0,55.0,0.0,0.0,
1132,2020-02-22,ZboziCz,zbozi,538.49,2276.0,70.0,47.0,0.0,0.0,
1133,2020-02-22,unpaid,direct,0.0,0.0,0.0,399.0,8.0,5.0,
1134,2020-02-22,unpaid,facebook,0.0,0.0,0.0,28.0,0.0,0.0,
1135,2020-02-22,unpaid,internal,0.0,0.0,0.0,122.0,0.0,0.0,
1136,2020-02-22,unpaid,notset,0.0,0.0,0.0,12.0,0.0,0.0,
1137,2020-02-22,unpaid,organic,0.0,0.0,0.0,506.0,4.0,3.0,
1138,2020-02-22,unpaid,referral,0.0,0.0,0.0,60.0,1.0,0.0,
1139,2020-02-23,AdWords,adwords_bra,106.57,369.0,194.0,228.0,4.0,4.0,11239.0
1140,2020-02-23,AdWords,adwords_pla,10953.99,204618.0,2863.0,2881.0,25.0,24.0,30029.0
1141,2020-02-23,AdWords,adwords_rem,941.36,23692.0,257.0,290.0,4.0,4.0,5282.0
1142,2020-02-23,AdWords,adwords_sea,56.96000000000001,437.0,23.0,33.0,0.0,0.0,
1143,2020-02-23,FacebookBusinessAdsManager,facebook,168.97,8231.0,79.0,0.0,0.0,0.0,
1144,2020-02-23,FirmyCz,zbozi,80.54,653.0,3.0,0.0,0.0,0.0,
1145,2020-02-23,HeurekaCz,heureka,190.3,0.0,46.0,65.0,1.0,1.0,394.0
1146,2020-02-23,Not tracked,notset,0.0,0.0,0.0,0.0,13.0,13.0,
1147,2020-02-23,RtbHouse,rtbhouse,1048.09,38722.0,1102.0,734.0,5.0,4.0,10208.0
1148,2020-02-23,Silverpop,emailing,1379.31,0.0,0.0,557.0,18.0,18.0,38321.0
1149,2020-02-23,Sklik,sklik_bra,71.6,161.0,110.0,116.0,5.0,5.0,5915.0
1150,2020-02-23,Sklik,sklik_pla,128.5,1630.0,41.0,45.0,1.0,1.0,247.0
1151,2020-02-23,Sklik,sklik_rem,349.3,14417.0,115.0,124.0,1.0,1.0,4529.0
1152,2020-02-23,Sklik,sklik_sea,251.16,752.0,88.0,88.0,0.0,0.0,
1153,2020-02-23,ZboziCz,zbozi,580.2,3444.0,76.0,54.0,0.0,0.0,
1154,2020-02-23,unpaid,direct,0.0,0.0,0.0,519.0,5.0,4.0,
1155,2020-02-23,unpaid,facebook,0.0,0.0,0.0,41.0,0.0,0.0,
1156,2020-02-23,unpaid,internal,0.0,0.0,0.0,154.0,0.0,0.0,
1157,2020-02-23,unpaid,notset,0.0,0.0,0.0,21.0,1.0,1.0,
1158,2020-02-23,unpaid,organic,0.0,0.0,0.0,710.0,12.0,10.0,
1159,2020-02-23,unpaid,referral,0.0,0.0,0.0,97.0,3.0,3.0,
1160,2020-02-24,AdWords,adwords_bra,146.46,434.0,230.0,264.0,8.0,8.0,63211.0
1161,2020-02-24,AdWords,adwords_pla,10105.18,198439.0,2395.0,2551.0,28.0,28.0,55257.0
1162,2020-02-24,AdWords,adwords_rem,900.69,28224.0,246.0,284.0,1.0,1.0,4850.0
1163,2020-02-24,AdWords,adwords_sea,64.06,516.0,34.0,48.0,0.0,0.0,
1164,2020-02-24,FacebookBusinessAdsManager,facebook,137.54,6338.0,161.0,0.0,0.0,0.0,
1165,2020-02-24,FirmyCz,zbozi,80.54,652.0,4.0,3.0,0.0,0.0,
1166,2020-02-24,HeurekaCz,heureka,194.4,0.0,41.0,59.0,0.0,0.0,
1167,2020-02-24,Not tracked,notset,0.0,0.0,0.0,0.0,18.0,14.0,
1168,2020-02-24,RtbHouse,rtbhouse,2074.51,39727.0,860.0,573.0,4.0,4.0,19643.0
